243	5254	6	20.88
9291	116	7	9.88
276	584	11	8.65
4204	903	4	19.76
246	115	167	17.31
367	6092	3	10.4
249	734	10	7.91
149	3856	9	19.32
181	2325	16	46.29
1359	775	5	13.77
337	134	41	7.15
23651	621	3	26.73
2736	1266	3	12.31
688	774	18	72.59
2703	109	60	87.73
663	113	79	26.23
147	1591	58	224.77
152	289	53	32.32
101	16531	9	9.01
415	9047	3	14.53
102	17850	8	12.5
4882	1256	9	70.62
305	3332	5	13.32
121	387	59	10.58
8174	24744	5	84.95
3278	369	3	6.95
9614	524	3	16.12
3349	2570	4	26.09
1961	6253	4	30.23
4401	419	3	9.24
11179	689	5	38.28
631	1440	4	8.47
5950	14586	4	49.97
7674	117	7	7.41
130	6897	6	10.78
157	7529	5	13.55
6297	5287	3	27.44
6741	4286	3	26.74
1954	1607	3	11.83
12471	2212	3	27.39
1	22960	3	13.49
8	10058	3	6.81
461	17537	3	21.71
13080	115	5	7.86
103	4871	32	19
111	28676	3	7.28
255	6417	3	8.02
1606	418	4	6.83
687	11682	3	20.04
12	5335	38	27.37
375	13882	11	111.57
576	2002	4	10.64
7100	1389	6	48.93
8127	150	4	9.3
2054	919	3	8.89
128	4253	8	9.69
208	10529	3	9.98
2404	3323	3	17.53
358	2527	7	21.76
1179	4927	3	15.93
517	988	5	8.11
2560	613	3	7.77
177	16338	7	46.55
238	12647	6	35.18
2649	186	6	8.52
287	4103	10	50.93
3832	2508	4	27.41
9623	107	19	47.51
4885	102	31	13.61
3139	6030	3	23.65
634	478	14	34.11
6963	200	4	12.82
157	1948	8	7.06
133	1216	16	10.56
129	689	26	7.34
130	294	62	19.32
4411	2374	4	28.22
126	18907	3	8.23
123	20094	3	8.06
2778	664	3	8.81
4212	157	7	14.21
7353	127	6	11.57
2976	4270	3	20.58
2574	9734	3	26.05
147	18989	3	12.13
14	3615	60	9.02
102	2500	88	114.89
1	19268	3	12.3
281	940	12	20.91
5811	425	4	17.34
6738	443	7	42.96
2140	3619	9	73.67
103	686	178	11.31
101	1865	120	103.55
12	1213	143	10.08
250	4154	4	9.02
18221	85	3	10.5
10705	4050	3	30.12
2136	419	4	8.72
482	4822	4	16.65
187	698	14	10.31
286	3764	4	9.89
188	335	46	60.07
2684	571	3	7.6
4821	153	8	19.39
221	2187	7	11.71
33678	1432	3	38.72
5944	107	18	8.79
158	242	49	15.4
4921	109	22	16.42
206	15229	3	13.36
669	185	18	17.16
2868	17126	3	31.53
32947	4480	3	46.17
4214	130	9	14.92
496	9973	3	16.15
11250	904	3	20.73
9207	140	4	9.06
3703	3701	5	40.79
4761	1056	3	15
20754	111	4	6.67
828	1012	4	8.04
5273	59	9	7.22
109	29701	4	11.85
3351	1649	3	15.17
1214	3176	3	13.26
174	14325	3	11.1
1278	122	32	24.27
793	727	11	34.34
16323	15484	4	63.19
2826	10593	4	39.17
449	734	7	10.29
319	5170	3	8.61
3424	128	9	9.09
545	2397	3	7
16953	107	7	9.32
962	434	12	33.7
3011	438	3	7.32
452	115	84	20.01
1722	6471	3	20.21
8249	322	3	11.5
931	276	10	13.12
4272	21429	3	37.6
487	1785	5	12.78
1503	234	7	8.34
803	24666	3	28.29
21530	141	3	13.07
193	5418	4	8.51
105	4902	32	28.31
102	4250	36	12.83
2629	1505	5	26.96
189	4922	8	27.55
577	1509	4	8.2
143	12196	8	38.87
134	5738	5	6.92
6078	1364	3	18.42
544	413	7	6.97
16262	59	5	12.74
133	19292	3	10.84
1846	441	4	8.3
